zona;partido;nome;votos;soma de votos na zona;votos_total
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;14.0;2719.0;66983.0
37;MDB;GABRIEL;22.0;5837.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;PSD;FUAD NOMAN;100.0;15954.0;66983.0
37;#BRANCO#;Branco;18.0;3396.0;66983.0
37;PL;BRUNO ENGLER;94.0;20541.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;73.0;9971.0;66983.0
37;PODE;CARLOS VIANA;3.0;748.0;66983.0
37;PDT;DUDA SALABERT;8.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;#NULO#;Nulo;16.0;3641.0;66983.0
37;PSD;FUAD NOMAN;83.0;15954.0;66983.0
37;MDB;GABRIEL;28.0;5837.0;66983.0
37;#BRANCO#;Branco;9.0;3396.0;66983.0
37;#NULO#;Nulo;23.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PL;BRUNO ENGLER;119.0;20541.0;66983.0
37;PSD;FUAD NOMAN;75.0;15954.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;MDB;GABRIEL;32.0;5837.0;66983.0
37;PDT;DUDA SALABERT;12.0;4041.0;66983.0
37;PODE;CARLOS VIANA;7.0;748.0;66983.0
37;#BRANCO#;Branco;21.0;3396.0;66983.0
37;PSTU;WANDERSON ROCHA;1.0;36.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;71.0;9971.0;66983.0
37;PL;BRUNO ENGLER;92.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;#NULO#;Nulo;21.0;3641.0;66983.0
37;PDT;DUDA SALABERT;8.0;4041.0;66983.0
37;MDB;GABRIEL;28.0;5837.0;66983.0
37;PSD;FUAD NOMAN;95.0;15954.0;66983.0
37;#BRANCO#;Branco;23.0;3396.0;66983.0
37;#NULO#;Nulo;13.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;66.0;9971.0;66983.0
37;PSD;FUAD NOMAN;93.0;15954.0;66983.0
37;PL;BRUNO ENGLER;98.0;20541.0;66983.0
37;PDT;DUDA SALABERT;14.0;4041.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;PODE;CARLOS VIANA;3.0;748.0;66983.0
37;#BRANCO#;Branco;18.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;69.0;9971.0;66983.0
37;PL;BRUNO ENGLER;89.0;20541.0;66983.0
37;PDT;DUDA SALABERT;9.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;17.0;2719.0;66983.0
37;#NULO#;Nulo;26.0;3641.0;66983.0
37;PSD;FUAD NOMAN;95.0;15954.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;PODE;CARLOS VIANA;2.0;748.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;#NULO#;Nulo;19.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PL;BRUNO ENGLER;90.0;20541.0;66983.0
37;PSD;FUAD NOMAN;89.0;15954.0;66983.0
37;PDT;DUDA SALABERT;19.0;4041.0;66983.0
37;MDB;GABRIEL;24.0;5837.0;66983.0
37;PT;ROGERIO CORREIA;16.0;2719.0;66983.0
37;PODE;CARLOS VIANA;4.0;748.0;66983.0
37;#BRANCO#;Branco;12.0;3396.0;66983.0
37;#NULO#;Nulo;14.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;67.0;9971.0;66983.0
37;PSD;FUAD NOMAN;79.0;15954.0;66983.0
37;PL;BRUNO ENGLER;117.0;20541.0;66983.0
37;PDT;DUDA SALABERT;14.0;4041.0;66983.0
37;MDB;GABRIEL;33.0;5837.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;#BRANCO#;Branco;20.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;68.0;9971.0;66983.0
37;PL;BRUNO ENGLER;105.0;20541.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;PSTU;WANDERSON ROCHA;1.0;36.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#NULO#;Nulo;27.0;3641.0;66983.0
37;PSD;FUAD NOMAN;77.0;15954.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;MDB;GABRIEL;16.0;5837.0;66983.0
37;#BRANCO#;Branco;16.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;79.0;9971.0;66983.0
37;PL;BRUNO ENGLER;91.0;20541.0;66983.0
37;PDT;DUDA SALABERT;12.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;PODE;CARLOS VIANA;2.0;748.0;66983.0
37;#NULO#;Nulo;22.0;3641.0;66983.0
37;MDB;GABRIEL;19.0;5837.0;66983.0
37;PSD;FUAD NOMAN;93.0;15954.0;66983.0
37;#BRANCO#;Branco;10.0;3396.0;66983.0
37;PT;ROGERIO CORREIA;10.0;2719.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PSD;FUAD NOMAN;81.0;15954.0;66983.0
37;PDT;DUDA SALABERT;16.0;4041.0;66983.0
37;MDB;GABRIEL;31.0;5837.0;66983.0
37;#NULO#;Nulo;11.0;3641.0;66983.0
37;PL;BRUNO ENGLER;115.0;20541.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;#BRANCO#;Branco;17.0;3396.0;66983.0
37;#NULO#;Nulo;30.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;76.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;MDB;GABRIEL;20.0;5837.0;66983.0
37;PDT;DUDA SALABERT;6.0;4041.0;66983.0
37;PL;BRUNO ENGLER;88.0;20541.0;66983.0
37;PODE;CARLOS VIANA;3.0;748.0;66983.0
37;PSD;FUAD NOMAN;81.0;15954.0;66983.0
37;#BRANCO#;Branco;19.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;66.0;9971.0;66983.0
37;PL;BRUNO ENGLER;89.0;20541.0;66983.0
37;PDT;DUDA SALABERT;8.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;11.0;2719.0;66983.0
37;#NULO#;Nulo;17.0;3641.0;66983.0
37;PSD;FUAD NOMAN;84.0;15954.0;66983.0
37;MDB;GABRIEL;20.0;5837.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;#NULO#;Nulo;28.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;67.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;15.0;2719.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;MDB;GABRIEL;28.0;5837.0;66983.0
37;PL;BRUNO ENGLER;87.0;20541.0;66983.0
37;PODE;CARLOS VIANA;3.0;748.0;66983.0
37;PCO;LOURDES FRANCISCO;1.0;10.0;66983.0
37;PSD;FUAD NOMAN;97.0;15954.0;66983.0
37;#BRANCO#;Branco;23.0;3396.0;66983.0
37;PL;BRUNO ENGLER;92.0;20541.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;14.0;2719.0;66983.0
37;PSD;FUAD NOMAN;91.0;15954.0;66983.0
37;#NULO#;Nulo;18.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;MDB;GABRIEL;19.0;5837.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;56.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;PSD;FUAD NOMAN;77.0;15954.0;66983.0
37;PDT;DUDA SALABERT;17.0;4041.0;66983.0
37;MDB;GABRIEL;28.0;5837.0;66983.0
37;#NULO#;Nulo;19.0;3641.0;66983.0
37;PL;BRUNO ENGLER;105.0;20541.0;66983.0
37;PODE;CARLOS VIANA;7.0;748.0;66983.0
37;#BRANCO#;Branco;17.0;3396.0;66983.0
37;#NULO#;Nulo;12.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;46.0;9971.0;66983.0
37;PL;BRUNO ENGLER;112.0;20541.0;66983.0
37;PSD;FUAD NOMAN;74.0;15954.0;66983.0
37;MDB;GABRIEL;37.0;5837.0;66983.0
37;PDT;DUDA SALABERT;14.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;5.0;2719.0;66983.0
37;PODE;CARLOS VIANA;3.0;748.0;66983.0
37;#BRANCO#;Branco;19.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;11.0;2719.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;PSD;FUAD NOMAN;78.0;15954.0;66983.0
37;MDB;GABRIEL;29.0;5837.0;66983.0
37;#NULO#;Nulo;11.0;3641.0;66983.0
37;PL;BRUNO ENGLER;95.0;20541.0;66983.0
37;PODE;CARLOS VIANA;3.0;748.0;66983.0
37;#BRANCO#;Branco;16.0;3396.0;66983.0
37;#NULO#;Nulo;23.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;66.0;9971.0;66983.0
37;PL;BRUNO ENGLER;87.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;PSD;FUAD NOMAN;80.0;15954.0;66983.0
37;MDB;GABRIEL;27.0;5837.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#BRANCO#;Branco;16.0;3396.0;66983.0
37;PL;BRUNO ENGLER;93.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;#NULO#;Nulo;17.0;3641.0;66983.0
37;PSD;FUAD NOMAN;79.0;15954.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;62.0;9971.0;66983.0
37;MDB;GABRIEL;21.0;5837.0;66983.0
37;PODE;CARLOS VIANA;8.0;748.0;66983.0
37;#BRANCO#;Branco;12.0;3396.0;66983.0
37;#NULO#;Nulo;14.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;69.0;9971.0;66983.0
37;PL;BRUNO ENGLER;90.0;20541.0;66983.0
37;PODE;CARLOS VIANA;4.0;748.0;66983.0
37;PDT;DUDA SALABERT;15.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;MDB;GABRIEL;22.0;5837.0;66983.0
37;PSD;FUAD NOMAN;83.0;15954.0;66983.0
37;#BRANCO#;Branco;21.0;3396.0;66983.0
37;#NULO#;Nulo;14.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;60.0;9971.0;66983.0
37;PL;BRUNO ENGLER;100.0;20541.0;66983.0
37;PSD;FUAD NOMAN;77.0;15954.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;MDB;GABRIEL;26.0;5837.0;66983.0
37;PDT;DUDA SALABERT;10.0;4041.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;#BRANCO#;Branco;22.0;3396.0;66983.0
37;#NULO#;Nulo;17.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PSD;FUAD NOMAN;74.0;15954.0;66983.0
37;PCO;LOURDES FRANCISCO;1.0;10.0;66983.0
37;PL;BRUNO ENGLER;106.0;20541.0;66983.0
37;PDT;DUDA SALABERT;11.0;4041.0;66983.0
37;MDB;GABRIEL;23.0;5837.0;66983.0
37;PT;ROGERIO CORREIA;10.0;2719.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;63.0;9971.0;66983.0
37;PCO;LOURDES FRANCISCO;1.0;10.0;66983.0
37;PODE;CARLOS VIANA;8.0;748.0;66983.0
37;PDT;DUDA SALABERT;11.0;4041.0;66983.0
37;#NULO#;Nulo;18.0;3641.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;PL;BRUNO ENGLER;95.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;14.0;2719.0;66983.0
37;PSD;FUAD NOMAN;73.0;15954.0;66983.0
37;#BRANCO#;Branco;16.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;58.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;19.0;2719.0;66983.0
37;PL;BRUNO ENGLER;110.0;20541.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;PSD;FUAD NOMAN;80.0;15954.0;66983.0
37;PDT;DUDA SALABERT;15.0;4041.0;66983.0
37;MDB;GABRIEL;28.0;5837.0;66983.0
37;#NULO#;Nulo;16.0;3641.0;66983.0
37;PODE;CARLOS VIANA;8.0;748.0;66983.0
37;#BRANCO#;Branco;23.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;63.0;9971.0;66983.0
37;#NULO#;Nulo;19.0;3641.0;66983.0
37;PT;ROGERIO CORREIA;10.0;2719.0;66983.0
37;PL;BRUNO ENGLER;112.0;20541.0;66983.0
37;PDT;DUDA SALABERT;11.0;4041.0;66983.0
37;MDB;GABRIEL;19.0;5837.0;66983.0
37;PODE;CARLOS VIANA;9.0;748.0;66983.0
37;PSD;FUAD NOMAN;74.0;15954.0;66983.0
37;#BRANCO#;Branco;21.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;63.0;9971.0;66983.0
37;PL;BRUNO ENGLER;101.0;20541.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;PDT;DUDA SALABERT;15.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;13.0;2719.0;66983.0
37;#NULO#;Nulo;20.0;3641.0;66983.0
37;PSD;FUAD NOMAN;85.0;15954.0;66983.0
37;MDB;GABRIEL;21.0;5837.0;66983.0
37;#BRANCO#;Branco;18.0;3396.0;66983.0
37;PL;BRUNO ENGLER;118.0;20541.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;50.0;9971.0;66983.0
37;PDT;DUDA SALABERT;18.0;4041.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;PODE;CARLOS VIANA;9.0;748.0;66983.0
37;#NULO#;Nulo;21.0;3641.0;66983.0
37;MDB;GABRIEL;29.0;5837.0;66983.0
37;PSD;FUAD NOMAN;64.0;15954.0;66983.0
37;#BRANCO#;Branco;20.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;56.0;9971.0;66983.0
37;PDT;DUDA SALABERT;18.0;4041.0;66983.0
37;PL;BRUNO ENGLER;107.0;20541.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#NULO#;Nulo;15.0;3641.0;66983.0
37;PSD;FUAD NOMAN;55.0;15954.0;66983.0
37;PT;ROGERIO CORREIA;3.0;2719.0;66983.0
37;MDB;GABRIEL;31.0;5837.0;66983.0
37;#BRANCO#;Branco;23.0;3396.0;66983.0
37;#NULO#;Nulo;16.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;38.0;9971.0;66983.0
37;PSD;FUAD NOMAN;78.0;15954.0;66983.0
37;PT;ROGERIO CORREIA;7.0;2719.0;66983.0
37;PL;BRUNO ENGLER;100.0;20541.0;66983.0
37;MDB;GABRIEL;34.0;5837.0;66983.0
37;PDT;DUDA SALABERT;24.0;4041.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;#NULO#;Nulo;23.0;3641.0;66983.0
37;PSTU;WANDERSON ROCHA;1.0;36.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;PT;ROGERIO CORREIA;10.0;2719.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;52.0;9971.0;66983.0
37;MDB;GABRIEL;33.0;5837.0;66983.0
37;PDT;DUDA SALABERT;16.0;4041.0;66983.0
37;PL;BRUNO ENGLER;101.0;20541.0;66983.0
37;PSD;FUAD NOMAN;67.0;15954.0;66983.0
37;#BRANCO#;Branco;19.0;3396.0;66983.0
37;#NULO#;Nulo;19.0;3641.0;66983.0
37;PSTU;WANDERSON ROCHA;2.0;36.0;66983.0
37;PODE;CARLOS VIANA;9.0;748.0;66983.0
37;PT;ROGERIO CORREIA;14.0;2719.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;53.0;9971.0;66983.0
37;MDB;GABRIEL;27.0;5837.0;66983.0
37;PDT;DUDA SALABERT;22.0;4041.0;66983.0
37;PL;BRUNO ENGLER;92.0;20541.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;PSD;FUAD NOMAN;77.0;15954.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;#NULO#;Nulo;10.0;3641.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;PT;ROGERIO CORREIA;16.0;2719.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;43.0;9971.0;66983.0
37;MDB;GABRIEL;28.0;5837.0;66983.0
37;PDT;DUDA SALABERT;11.0;4041.0;66983.0
37;PL;BRUNO ENGLER;108.0;20541.0;66983.0
37;PSD;FUAD NOMAN;92.0;15954.0;66983.0
37;#BRANCO#;Branco;20.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;56.0;9971.0;66983.0
37;PL;BRUNO ENGLER;111.0;20541.0;66983.0
37;PODE;CARLOS VIANA;9.0;748.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;#NULO#;Nulo;12.0;3641.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;PSD;FUAD NOMAN;75.0;15954.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;#BRANCO#;Branco;22.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PL;BRUNO ENGLER;102.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;4.0;2719.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;MDB;GABRIEL;31.0;5837.0;66983.0
37;PODE;CARLOS VIANA;4.0;748.0;66983.0
37;#NULO#;Nulo;23.0;3641.0;66983.0
37;PSD;FUAD NOMAN;75.0;15954.0;66983.0
37;#BRANCO#;Branco;23.0;3396.0;66983.0
37;#NULO#;Nulo;23.0;3641.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;48.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;PDT;DUDA SALABERT;16.0;4041.0;66983.0
37;PL;BRUNO ENGLER;106.0;20541.0;66983.0
37;PSD;FUAD NOMAN;76.0;15954.0;66983.0
37;#BRANCO#;Branco;20.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;49.0;9971.0;66983.0
37;PL;BRUNO ENGLER;92.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;15.0;2719.0;66983.0
37;PDT;DUDA SALABERT;18.0;4041.0;66983.0
37;MDB;GABRIEL;33.0;5837.0;66983.0
37;PODE;CARLOS VIANA;7.0;748.0;66983.0
37;#NULO#;Nulo;22.0;3641.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;PSD;FUAD NOMAN;66.0;15954.0;66983.0
37;#BRANCO#;Branco;12.0;3396.0;66983.0
37;#NULO#;Nulo;13.0;3641.0;66983.0
37;PL;BRUNO ENGLER;67.0;20541.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;45.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;PDT;DUDA SALABERT;12.0;4041.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;PSD;FUAD NOMAN;72.0;15954.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;#NULO#;Nulo;19.0;3641.0;66983.0
37;PL;BRUNO ENGLER;69.0;20541.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;41.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;15.0;2719.0;66983.0
37;PDT;DUDA SALABERT;19.0;4041.0;66983.0
37;MDB;GABRIEL;22.0;5837.0;66983.0
37;PSD;FUAD NOMAN;48.0;15954.0;66983.0
37;UP;INDIRA XAVIER;2.0;89.0;66983.0
37;#BRANCO#;Branco;22.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;51.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;10.0;2719.0;66983.0
37;PL;BRUNO ENGLER;56.0;20541.0;66983.0
37;PDT;DUDA SALABERT;16.0;4041.0;66983.0
37;MDB;GABRIEL;17.0;5837.0;66983.0
37;PSD;FUAD NOMAN;72.0;15954.0;66983.0
37;#NULO#;Nulo;11.0;3641.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;#BRANCO#;Branco;21.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;48.0;9971.0;66983.0
37;PL;BRUNO ENGLER;65.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;6.0;2719.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;#NULO#;Nulo;15.0;3641.0;66983.0
37;PDT;DUDA SALABERT;22.0;4041.0;66983.0
37;MDB;GABRIEL;19.0;5837.0;66983.0
37;PSD;FUAD NOMAN;67.0;15954.0;66983.0
37;#BRANCO#;Branco;17.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;48.0;9971.0;66983.0
37;PODE;CARLOS VIANA;5.0;748.0;66983.0
37;PDT;DUDA SALABERT;12.0;4041.0;66983.0
37;#NULO#;Nulo;13.0;3641.0;66983.0
37;MDB;GABRIEL;21.0;5837.0;66983.0
37;PL;BRUNO ENGLER;82.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;7.0;2719.0;66983.0
37;PSD;FUAD NOMAN;80.0;15954.0;66983.0
37;#BRANCO#;Branco;17.0;3396.0;66983.0
37;#NULO#;Nulo;14.0;3641.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;60.0;9971.0;66983.0
37;PT;ROGERIO CORREIA;7.0;2719.0;66983.0
37;MDB;GABRIEL;25.0;5837.0;66983.0
37;PDT;DUDA SALABERT;9.0;4041.0;66983.0
37;PL;BRUNO ENGLER;83.0;20541.0;66983.0
37;UP;INDIRA XAVIER;1.0;89.0;66983.0
37;PSD;FUAD NOMAN;76.0;15954.0;66983.0
37;#BRANCO#;Branco;18.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;53.0;9971.0;66983.0
37;#NULO#;Nulo;15.0;3641.0;66983.0
37;PL;BRUNO ENGLER;101.0;20541.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;PDT;DUDA SALABERT;17.0;4041.0;66983.0
37;MDB;GABRIEL;43.0;5837.0;66983.0
37;PSD;FUAD NOMAN;91.0;15954.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;#BRANCO#;Branco;18.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;52.0;9971.0;66983.0
37;PL;BRUNO ENGLER;68.0;20541.0;66983.0
37;PDT;DUDA SALABERT;16.0;4041.0;66983.0
37;PODE;CARLOS VIANA;9.0;748.0;66983.0
37;#NULO#;Nulo;15.0;3641.0;66983.0
37;PSD;FUAD NOMAN;75.0;15954.0;66983.0
37;MDB;GABRIEL;26.0;5837.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;#BRANCO#;Branco;14.0;3396.0;66983.0
37;#NULO#;Nulo;16.0;3641.0;66983.0
37;PODE;CARLOS VIANA;9.0;748.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;45.0;9971.0;66983.0
37;MDB;GABRIEL;24.0;5837.0;66983.0
37;PDT;DUDA SALABERT;13.0;4041.0;66983.0
37;PL;BRUNO ENGLER;79.0;20541.0;66983.0
37;PSD;FUAD NOMAN;57.0;15954.0;66983.0
37;#BRANCO#;Branco;15.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;54.0;9971.0;66983.0
37;#NULO#;Nulo;21.0;3641.0;66983.0
37;PSTU;WANDERSON ROCHA;1.0;36.0;66983.0
37;PT;ROGERIO CORREIA;9.0;2719.0;66983.0
37;PL;BRUNO ENGLER;122.0;20541.0;66983.0
37;PDT;DUDA SALABERT;21.0;4041.0;66983.0
37;MDB;GABRIEL;31.0;5837.0;66983.0
37;PODE;CARLOS VIANA;7.0;748.0;66983.0
37;PSD;FUAD NOMAN;70.0;15954.0;66983.0
37;#BRANCO#;Branco;17.0;3396.0;66983.0
37;PL;BRUNO ENGLER;84.0;20541.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;49.0;9971.0;66983.0
37;PODE;CARLOS VIANA;6.0;748.0;66983.0
37;PT;ROGERIO CORREIA;6.0;2719.0;66983.0
37;PDT;DUDA SALABERT;15.0;4041.0;66983.0
37;#NULO#;Nulo;16.0;3641.0;66983.0
37;PSD;FUAD NOMAN;75.0;15954.0;66983.0
37;MDB;GABRIEL;24.0;5837.0;66983.0
37;#BRANCO#;Branco;10.0;3396.0;66983.0
37;#NULO#;Nulo;18.0;3641.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;52.0;9971.0;66983.0
37;PL;BRUNO ENGLER;76.0;20541.0;66983.0
37;PSD;FUAD NOMAN;79.0;15954.0;66983.0
37;PT;ROGERIO CORREIA;7.0;2719.0;66983.0
37;MDB;GABRIEL;24.0;5837.0;66983.0
37;PSTU;WANDERSON ROCHA;1.0;36.0;66983.0
37;PDT;DUDA SALABERT;11.0;4041.0;66983.0
37;PODE;CARLOS VIANA;4.0;748.0;66983.0
37;#BRANCO#;Branco;24.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;59.0;9971.0;66983.0
37;PL;BRUNO ENGLER;97.0;20541.0;66983.0
37;PODE;CARLOS VIANA;10.0;748.0;66983.0
37;PDT;DUDA SALABERT;19.0;4041.0;66983.0
37;#NULO#;Nulo;24.0;3641.0;66983.0
37;PT;ROGERIO CORREIA;12.0;2719.0;66983.0
37;PSD;FUAD NOMAN;75.0;15954.0;66983.0
37;MDB;GABRIEL;30.0;5837.0;66983.0
37;#BRANCO#;Branco;12.0;3396.0;66983.0
37;REPUBLICANOS;MAURO TRAMONTE;33.0;9971.0;66983.0
37;PDT;DUDA SALABERT;17.0;4041.0;66983.0
37;PODE;CARLOS VIANA;4.0;748.0;66983.0
